352,327.568,237.349,40.59,150,1,97,235.099
298,355.5,194.826,48.004,150,1,246,235.099
288,394.243,213.446,57.437,150,1,253,235.099
289,408.758,176.026,62.372,150,1,275,235.099
391,433.67,160.879,79.954,150,1,283,235.099
187,436.989,177.79,88.198,150,1,364,235.099
243,419.807,194.345,94.62,150,1,373,235.099
387,479.638,193.451,127.381,150,1,432,235.099
169,463.432,202.172,120.199,150,1,451,235.099
264,439.523,221.801,121.734,150,1,459,235.099
330,485.845,239.77,143.057,150,1,465,235.099
213,514.493,234.918,154.286,150,1,522,235.099
227,518.555,212.113,156.457,150,1,533,235.099
151,501.225,236.278,176.925,150,1,538,235.099
230,511.343,253.069,170.196,150,1,541,235.099
408,446.243,283.418,172.326,150,1,556,235.099
195,498.021,267.968,190.022,150,1,579,235.099
242,480.843,289.664,190.356,150,1,590,235.099
278,429.104,324.723,202.556,150,1,597,235.099
261,423.72,354.601,226.217,150,1,632,235.099
274,395.15,345.675,235.252,150,1,634,235.099
346,385.61,306.203,211.07,150,1,644,235.099
279,435.459,296.689,229.53,150,1,770,235.099
254,420.425,279.218,217.015,150,1,847,235.099
293,410.812,250.896,201.429,150,1,877,235.099
227,436.93,245.269,212.599,150,1,892,235.099
548,376.732,251.949,230.362,150,1,895,235.099
261,375.211,251.405,253.393,150,1,1044,235.099
243,382.053,225.231,271.907,150,1,1044,235.099
447,417.761,204.837,253.486,150,1,1170,235.099
432,429.438,219.138,231.452,150,1,1189,235.099
391,423.839,196.338,204.725,150,1,1231,235.099
268,437.328,199.221,191.568,150,1,1252,235.099
238,440.597,232.787,187.381,150,1,1284,235.099
181,428.47,204.698,165.124,150,1,1317,235.099
254,431.661,191.59,169.402,150,1,1318,235.099
544,409.46,167.91,115.051,150,1,1317,235.099
238,435.324,159.654,141.708,150,1,1328,235.099
187,471.465,166.325,132.718,150,1,1348,235.099
205,454.59,146.187,99.076,150,1,1363,235.099
315,367.102,123.128,85.191,150,1,1373,235.099
250,422.708,137.404,108.655,150,1,1474,235.099
275,368.884,96.959,117.25,150,1,1479,235.099
203,427.468,115.553,111.174,150,1,1493,235.099
242,442.269,116.977,127.918,150,1,1508,235.099
397,426.249,118.679,152.987,150,1,1522,235.099
186,442.344,145.675,142.059,150,1,1590,235.099
433,454.783,151.909,167.645,150,1,1601,235.099
220,434.655,174.989,172.165,150,1,1653,235.099
190,444.574,159.853,203.485,150,1,1660,235.099
239,448.699,172.204,219.1,150,1,1710,235.099
382,447.529,172.383,233.57,150,1,1733,235.099
253,436.051,186.185,242.054,150,1,1754,235.099
453,386.185,205.503,283.994,150,1,1809,235.099
431,379.991,183.381,290.995,150,1,1886,235.099
276,414.754,162.27,276.204,150,1,1901,235.099
325,393.822,164.577,308.21,150,1,2004,235.099
381,368.236,145.101,352.674,150,1,2033,235.099
274,398.58,141.171,337.966,150,1,2037,235.099
349,376.481,105.812,360.659,150,1,2093,235.099
358,350.472,75.817,359.846,150,1,2098,235.099
267,415.139,75.132,332.079,150,1,2108,235.099
292,420.045,92.224,332.867,150,1,2187,235.099
193,425.508,101.347,327.609,150,1,3195,235.099
298,419.681,112.885,324.085,150,1,2197,235.099
200,430.565,105.127,297.826,150,1,2232,235.099
225,404.653,128.281,318.236,150,1,2244,235.099
403,431.471,131.829,288.415,150,1,2286,235.099
317,417.006,145.77,294.791,150,1,2383,235.099
270,444.004,136.122,257.588,150,1,2436,235.099
207,434.527,151.704,253.025,150,1,2455,235.099
168,446.089,139.521,234.447,150,1,2464,235.099
161,464.857,139.021,222.536,150,1,2471,235.099
298,442.926,143.782,200.713,150,1,2478,235.099
352,424.616,131.851,186.492,150,1,2488,235.099
188,441.186,125.069,166.585,150,1,2542,235.099
215,452.363,107.086,194.214,150,1,2569,235.099
329,444.45,115.255,220.085,150,1,2574,235.099
400,445.605,106.449,239.964,150,1,2582,235.099
153,418.608,119.225,288.17,150,1,2244,235.099
184,443.337,105.283,275.775,150,1,2600,235.099
181,432.978,95.137,248.096,150,1,2625,235.099
