408,338.123,867.622,561.684,180,1,53,248.632
262,420.004,830.414,553.234,180,1,61,248.632
319,413.408,797.037,545.965,180,1,240,248.632
443,435.722,772.254,567.387,180,1,250,248.632
279,457.943,813.276,565.819,180,1,290,248.632
157,477.936,805.505,579.547,180,1,319,248.632
254,403.012,834.178,577.217,180,1,396,248.632
417,458.484,831.542,591.911,180,1,398,248.632
217,399.276,865.545,599.301,180,1,428,248.632
143,462.056,841.156,605.283,180,1,548,248.632
292,444.623,845.251,626.074,180,1,549,248.632
178,460.393,827.307,616.091,180,1,597,248.632
134,466.41,805.671,601.767,180,1,607,248.632
165,469.491,786.436,593.87,180,1,609,248.632
122,490.975,782.856,578.535,180,1,610,248.632
115,518.522,770.458,593.199,180,1,660,248.632
326,471.54,749.699,596.595,180,1,661,248.632
273,490.234,768.773,610.484,180,1,685,248.632
291,474.914,807.141,617.643,180,1,744,248.632
175,533.149,781.688,624.254,180,1,773,248.632
176,506.898,796.122,634.852,180,1,855,248.632
248,483.774,819.301,639.67,180,1,893,248.632
254,535.929,804.595,652.984,180,1,901,248.632
214,541.425,780.352,663.155,180,1,1066,248.632
290,496.586,759.243,670.271,180,1,1076,248.632
180,542.006,771.911,648.511,180,1,1122,248.632
182,541.846,769.331,636.078,180,1,1134,248.632
147,525.939,752.399,620.825,180,1,1254,248.632
144,549.396,743.809,631.053,180,1,1273,248.632
239,496.849,722.277,618.481,180,1,1280,248.632
279,446.065,692.355,629.496,180,1,1338,248.632
177,536.215,716.501,634.705,180,1,1344,248.632
229,474.441,691.765,645.49,180,1,1383,248.632
328,505.061,695.338,664.403,180,1,1389,248.632
270,555.193,727.905,670.398,180,1,1467,248.632
340,636.535,731.632,655.343,180,1,1475,248.632
187,549.299,741.508,643.717,180,1,1526,248.632
715,348.241,1044.889,761.999,180,1,1537,248.632
345,432.687,1062.819,742.796,180,1,1716,248.632
203,518.65,1060.36,785.916,180,1,1825,248.632
552,483.192,1077.738,765.909,180,1,1858,248.632
352,466.724,1082.673,797.144,180,1,1867,248.632
306,413.255,1105.757,800.048,180,1,2035,248.632
215,492.749,1079.512,818.799,180,1,2101,248.632
160,557.481,1054.694,826.486,180,1,2105,248.632
258,547.438,1045.203,816.704,180,1,2151,248.632
178,554.371,1042.275,801.813,180,1,2179,248.632
331,463.885,1021.957,816.96,180,1,2184,248.632
269,466.714,1026.233,845.299,180,1,2188,248.632
204,617.088,1050.75,844.408,180,1,2199,248.632
240,602.429,1076.556,837.372,180,1,2199,248.632
414,537.321,1055.129,867.527,180,1,2264,248.632
377,334.963,867.127,562.33,179,0,54,249.31
371,347.496,865.629,562.723,178,0,55,250.26
619,370.64,852.015,569.078,177,0,56,248.817
623,369.636,851.385,569.583,176,0,57,248.979
582,370.21,850.706,569.901,175,0,58,250.184
582,369.256,851.299,569.817,174,0,59,249.585
566,360.329,851.926,569.803,173,0,60,245.819
549,365.594,851.622,569.926,172,0,2311,248.504
266,407.214,829.37,553.905,179,0,62,249.31
270,405.937,828.959,554.309,178,0,63,250.26
275,414.796,828.536,555.446,177,0,64,248.817
255,419.173,827.5,556.433,176,0,65,248.979
250,409.944,826.451,557.477,175,0,66,250.184
234,409.457,825.304,558.777,174,0,67,249.585
215,413.502,823.796,560.509,173,0,68,245.819
204,422.549,822.431,562.701,172,0,69,248.504
189,424.688,820.419,564.651,171,0,70,249.031
201,420.876,817.549,564.415,170,0,71,246.591
439,405.729,805.226,559.387,169,0,72,247.01
433,400.104,804.663,560.143,168,0,73,247.236
435,401.651,803.714,560.779,167,0,74,247.242
423,398.863,804.29,561.99,166,0,75,247.391
414,396.734,802.974,562.601,165,0,76,246.258
406,396,803.659,563.348,164,0,77,246.69
391,397.473,803.864,564.341,163,0,78,247.155
378,394.807,804.157,566.146,162,0,79,246.567
334,394.722,804.714,568.101,161,0,80,246.314
333,396.844,806.014,570.331,160,0,81,246.098
320,402.444,805.891,571.083,159,0,82,245.439
333,402.42,806.534,571.767,158,0,83,245.002
331,392.106,807.008,572.155,157,0,84,247.195
305,390.125,807.085,572.263,156,0,85,245.437
317,378.331,807.195,572.345,155,0,86,244.055
312,378.942,807.317,572.529,154,0,87,245.273
309,375.35,807.996,572.938,153,0,88,244.805
320,374.484,808.483,573.401,152,0,89,243.833
297,380.835,808.788,573.792,151,0,90,246.387
290,376.297,809.566,574.393,150,0,91,244.284
294,377.769,810.318,574.826,149,0,92,244.192
300,387.27,811.687,575.323,148,0,93,247.795
277,382.96,812.13,575.557,147,0,94,245.269
276,378.486,813.236,576.315,146,0,95,247.971
606,363.619,828.934,575.256,145,0,96,245.206
573,368.543,828.868,575.47,144,0,97,245.262
566,358.465,829.262,575.599,143,0,98,243.207
560,361.562,828.563,575.839,142,0,99,241.858
558,357.934,828.324,575.904,141,0,100,239.329
546,350.665,829.225,575.9,140,0,101,237.928
541,350.466,827.805,576.351,139,0,102,238.137
504,352.71,827.876,576.58,138,0,103,237.6
495,351.949,827.064,576.723,137,0,104,236.969
482,356.118,826.659,576.881,136,0,105,235.975
465,355.142,826.693,576.956,135,0,106,235.023
441,356.615,826.52,577.11,134,0,107,233.029
433,356.162,826.46,577.128,133,0,108,232.986
420,352.483,826.083,577.324,132,0,109,232.39
386,354.573,825.771,577.444,131,0,110,228.301
388,357.046,825.742,577.597,130,0,111,227.712
369,354.469,825.064,577.994,129,0,112,225.97
374,355.492,824.798,578.317,128,0,113,220.128
348,347.434,825.092,578.146,127,0,114,219.126
633,362.54,810.232,581.319,126,0,115,218.007
612,357.364,810.548,581.487,125,0,116,216.265
601,358.814,810.616,581.413,124,0,117,216.349
579,358.435,810.418,581.528,123,0,118,216.82
580,355.56,810.629,581.516,122,0,119,216.361
574,357.101,810.728,581.529,121,0,120,215.372
559,361.46,810.734,581.447,120,0,121,215.974
537,357.236,811.032,581.406,119,0,122,214.245
546,363.403,811.125,581.519,118,0,123,214.936
524,355.691,810.955,581.596,117,0,124,212.594
506,361.802,811.058,581.642,116,0,125,215.242
492,359.754,810.686,581.89,115,0,126,213.648
476,366.021,810.492,582.09,114,0,127,212.818
469,358.045,810.624,582.271,113,0,128,214.213
460,358.937,810.426,582.343,112,0,129,213.319
463,363.354,810.418,582.348,111,0,130,214.271
456,364.024,810.008,582.711,110,0,131,211.309
437,364.121,809.989,582.903,109,0,132,213.659
438,365.194,809.88,582.974,108,0,133,214.267
416,369.459,809.857,582.919,107,0,134,215.593
436,363.007,809.342,583.256,106,0,135,214.145
417,365.583,809.484,583.202,105,0,136,214.004
431,369.485,809.776,583.261,104,0,137,213.471
403,368.432,808.642,583.864,103,0,138,214.266
766,387.247,792.197,591.775,102,0,139,214.124
723,384.959,792.195,592.044,101,0,140,215.137
695,399.778,791.626,592.23,100,0,141,213.302
679,404.106,791.835,592.206,99,0,142,215.907
661,399.489,792.202,592.216,98,0,143,213.91
627,398.416,791.779,592.4,97,0,144,215.435
618,406.144,792.322,592.125,96,0,145,213.739
605,409.879,791.906,592.557,95,0,146,215.072
602,406.081,792.389,592.57,94,0,147,213.949
598,410.681,792.028,592.477,93,0,148,216.473
604,406.785,791.859,592.562,92,0,149,213.972
586,411.954,792.028,592.581,91,0,150,215.756
577,421.82,792.005,592.563,90,0,151,216.616
564,423.707,791.99,592.673,89,0,152,217.768
556,424.651,791.857,592.849,88,0,153,215.092
546,437.408,791.66,593.045,87,0,154,215.176
522,438.588,791.349,593.17,86,0,155,215.985
516,446.988,791.368,593.153,85,0,156,214.708
491,464.519,791.13,593.489,84,0,157,217.242
480,472.396,791.492,593.187,83,0,158,217.297
480,469.781,791.421,593.492,82,0,159,216.81
471,472.758,791.222,593.652,81,0,160,217.335
458,483.201,791.024,593.844,80,0,161,214.885
465,475.088,791.283,593.625,79,0,162,217.337
453,477.766,790.806,593.865,78,0,163,215.339
467,480.563,790.563,594.094,77,0,164,217.32
449,485.71,790.362,594.116,76,0,165,216.154
433,514.409,790.032,594.436,75,0,166,217.506
416,510.127,789.889,594.705,74,0,167,217.29
